Date,ACC,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BANKBARODA,BPCL,BHARTIARTL,INFRATEL,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ITC,ICICIBANK,IBULHSGFIN,IOC,INDUSINDBK,INFY,KOTAKBANK,LT,LUPIN,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMTRDVR,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,ULTRACEMCO,VEDL,WIPRO,YESBANK,ZEEL,NIfty Index
11-05-15,1498.95,344.05,238.5,771.65,1362.8,551.1,2182.4,169.7,750.8,396.2,390.15,22114.05,666.1,371.95,3359.7,16871.6,373.05,941.9,990.3,2384.25,142.5,864.7,1226.1,326.45,323.5,556.2,338.95,819.65,1993.65,1339.05,1615.3,1769.9,1194.25,3651.7,144.95,319,143,895.95,276.05,964.4,2556,322.75,529.7,74.3,377.1,631.3,2823.8,230.3,541.5,844.35,317.7,8325.25
12-05-15,1449.95,334.9,228.85,758.35,1322.2,532.35,2128.9,158.4,725.9,391.55,384.5,21487.55,664.1,369.2,3468.9,17158.55,367.25,915.65,971.95,2466.4,137.6,843.95,1191.35,324.25,308.2,549.5,332.35,800.25,1947.1,1318.85,1559.4,1748.25,1177.1,3577.45,141.65,309.65,139.3,868.7,267.4,949.65,2522.9,313.25,513.55,71.5,353.6,616.2,2748.85,218.25,533.85,822.65,308.5,8126.95
13-05-15,1472.75,340.45,235.15,762.5,1342.1,558.5,2125.9,162.45,735.85,382.55,392.15,22580.35,676.6,368.95,3494.15,18089.55,378.4,937.3,990.25,2503.75,133.5,841.05,1219.4,327.85,317.65,564.65,335,817.2,1956.7,1341.5,1589.7,1689.5,1206.9,3604.1,138.4,311.1,140.85,885.1,274.3,954.05,2515.4,317.85,520.45,73.4,359.5,616.35,2794.4,218.15,542.25,840.75,305.2,8235.45
14-05-15,1474.85,333.95,235.05,796.45,1355.55,555.85,2165.85,164.55,756.7,386,401.15,22794.15,686,370.2,3519.4,18176.15,383.35,925.3,991.05,2537.5,137.45,846.45,1209.7,324.7,314.95,560.5,333.95,816.65,1934.8,1326.8,1576.85,1631.95,1227.15,3646.5,139.05,316.15,139.4,878.2,280.95,944.4,2499.25,315,516.6,73.55,366.4,615.45,2796.05,214.75,536.5,838.8,303.5,8224.2
15-05-15,1472.15,329,234.7,790.3,1352.3,562.05,2186.5,160.15,767.05,392,410,22868.65,683.35,366.9,3496.45,18722,380.15,913.9,990.1,2529.7,137,844.8,1234.3,326.4,312.35,558.1,336.65,833.35,1961.75,1344.55,1591.95,1684.25,1249.05,3671.2,136.1,318.9,140.05,873.95,287.45,946.35,2511.15,313.85,519.9,73,364.1,618.35,2805.4,210.35,538.45,849.55,301.05,8262.35
18-05-15,1509.85,339.35,240.7,766.75,1351.4,567.5,2220.7,162,792.8,397.45,418,22983.8,685.55,366.1,3622.45,18597.75,394.65,930.55,1009.85,2520.55,139.1,852.7,1264.3,333,316.25,564.05,343.4,846.35,1993.05,1364.35,1612.35,1732.55,1263.65,3697.6,136.15,321.75,140.05,891.55,289.75,956.95,2520.4,317.35,520.7,75.25,364.15,612.6,2900.1,211.15,544.25,864.55,311.5,8373.65
19-05-15,1497.75,339.85,239,774.75,1386.7,561.45,2202.6,160.65,784.3,398,430.2,23184.85,682.7,363.65,3636,18251.5,391.9,934.15,1007.55,2580.75,139.95,844.75,1240.55,332.55,315.35,565.05,344.75,845.7,2022.35,1377.3,1620.7,1723.3,1253.85,3706.75,136.1,317.6,138.75,895.55,288.45,957.05,2512.7,313.65,509.8,75.85,368.35,619.25,2971.4,215.05,552.6,864.05,316,8365.65
20-05-15,1502.9,343.05,238.8,771.2,1392.55,558.25,2151.35,159.75,786.95,400.55,448.7,23256.2,688.55,361.35,3608.75,18528.5,394.1,960.1,1024.05,2579.4,138.95,855.6,1270.05,331.95,318.75,573.7,343.6,851.55,2047.3,1384.75,1612.55,1721.15,1250.75,3711.9,136.15,314.55,140.8,908.85,292.6,965.35,2557.05,309.9,505.25,77.05,361.3,640.8,3032.25,216.05,564,874.8,318.4,8423.25
21-05-15,1527.55,348.4,241.2,777.2,1358.9,570.45,2300.3,156.55,776.95,396.45,434.1,23376.5,674.35,373.7,3619.2,18413.3,392.45,970.25,1024.7,2602.4,139.1,864.35,1255.95,327.4,313.55,580.3,348.9,848.2,2048.45,1397.5,1638.3,1709.1,1248.95,3698.1,134.95,318.3,139.5,896.75,290.25,981.25,2555.5,315.85,511.2,76.2,342.25,655.6,3064.6,209,564.25,860.8,317.3,8421
22-05-15,1519.2,348.95,241.6,775.4,1362.55,568.65,2307.45,155.4,782.3,394.9,434.05,23146.05,673.9,374.75,3642.65,18696.75,397.1,984.15,1024.3,2603.45,136.9,863.75,1288.05,329.15,313.6,594.35,348.45,852.6,2046.45,1387.3,1653.45,1735.2,1255.65,3702.55,135.35,323.05,140.95,903.85,282.45,1003.75,2617.9,315.35,514.65,75.95,341.3,667.05,2975.4,206.2,560.5,866.85,319.45,8458.95
25-05-15,1495.45,342.9,232.3,761.9,1353.95,562.1,2298.85,157.8,791.8,399.9,450.7,23462.6,660.2,369.9,3585.45,19173.4,386.85,999.15,1023.55,2588.1,134.5,852.45,1252.65,316.8,312.15,592.9,348.85,854.1,2016.8,1375.1,1630.25,1753,1259.9,3692.75,134.25,329.55,143.1,894.5,277.65,1002.15,2601,307.15,505.3,74.8,332,648.45,2935,199.4,563.1,852.7,320.05,8370.25
26-05-15,1482.1,345.25,226.8,763.5,1347.55,564.25,2321.3,159.45,781.75,400.55,462,23135.75,659.05,375,3547.25,18909.3,388.3,993.5,1027.4,2613.85,134.3,855.35,1240.45,314,309.7,593.55,347.65,852.95,2007.3,1382.4,1618.4,1751.8,1263.05,3726.45,132.5,322.5,143.05,884.6,277.15,994.85,2608.85,308.4,497.6,75.1,332.85,640.25,2906.85,195.1,558.25,860.75,319.3,8339.35
27-05-15,1463.95,338.9,227.6,759.25,1340.4,577.8,2312.4,161.15,796.9,408.75,437.85,23033.95,661.1,383.05,3586.65,18363.05,380.95,991.5,1038.15,2606.3,133.55,857.7,1239.9,317.7,313.15,590.9,358.65,860.3,1968.5,1374.55,1635.4,1752.1,1222.8,3721.9,134.25,332,143.2,885.3,280.75,975.55,2615.25,297.9,471.75,75.85,328.15,549.1,2885.15,191.6,552.35,870.9,320,8334.6
28-05-15,1470.7,333,229.95,767.35,1304.2,574.65,2302.95,160.1,817.7,403,440.75,23094.55,644,383.35,3527.95,17986.2,379.95,980.1,1029.4,2643.4,131.6,846.2,1229.25,321.45,314.5,593.05,360.65,855.3,2016.6,1368.15,1626.75,1744.75,1198.15,3708.9,134.65,327.9,143.2,875.8,277.6,954.8,2609.5,298.95,484.35,74.1,324.7,545.1,2917.45,196.75,554.55,859.05,318.15,8319
29-05-15,1512.4,323.85,237.6,787.05,1374.2,585.4,2316.1,162.6,850.15,425.6,478.85,23668.85,650.45,391.05,3535.25,18896.45,388.85,1010.75,1050.55,2696.85,129.25,859.55,1236.05,327.1,317.25,595.95,356.2,873.95,2023.15,1399.3,1654.45,1833.25,1258.1,3785.7,136.55,329.85,143.7,877,278.15,966.1,2610.3,301.05,481.65,74.55,328.5,554.4,2975.3,196.45,561.7,882.3,323.75,8433.65
01-06-15,1516.35,311.55,239.9,789.75,1360.4,578.45,2337.75,165.2,860.75,416.6,471.45,23332.25,662.1,391.8,3538.45,18777.9,391.3,973.3,1036.2,2710,128.35,880.8,1247.75,332.05,316.45,609.1,354.75,882.95,2047.8,1392.75,1705.55,1792.05,1258.1,3882.85,138.55,324.1,143.1,902.25,278.2,877.65,2617.75,290.65,472.05,76.1,329.65,550.6,3005.4,197.7,563.55,879.55,320.25,8433.4
02-06-15,1481.2,309.15,231.3,759.2,1323.25,553.1,2270.7,160.4,846.75,418.1,453.8,22744.1,641.3,383.5,3473.75,18145.2,389,952.7,1008.8,2608.6,123.25,852.75,1203.1,318.65,304.5,596.7,349.1,847.15,2008.65,1359.3,1673.55,1800.75,1224.6,3831.4,137.95,320.3,142.5,898.65,266.25,860.75,2599.9,286.8,466.95,75.05,321.75,549.4,2910.25,194.75,548.8,845.7,327.45,8236.45
03-06-15,1460,297.25,225.8,762.7,1312,550.9,2240,161.25,839.2,420.7,423.95,21713.55,635.15,387.25,3428.05,18191.15,374.9,952.3,1005.55,2576.95,121.95,831.45,1202.85,304.4,295.75,595.75,338.9,842.6,2020.9,1345.95,1653.65,1794.9,1204.85,3777.2,138.45,307.85,143.2,896.35,257.4,842.4,2610.9,281.85,456.85,70.85,316.25,547.35,2831.1,188.3,545.6,829.4,323,8135.1
04-06-15,1466.9,311.2,229,759.6,1312.8,556.4,2218,161.7,866.7,416.4,435.2,22183.75,630.45,388.55,3422,17311.75,374.15,940.65,1014.95,2547.9,121.3,822.65,1216,301.6,290.1,589.05,350.5,846.65,2028.05,1365,1662.45,1749.7,1195.6,3772.05,136.9,301.35,144.35,912.7,257.6,831.55,2605.65,282.15,451.2,70.15,308.05,557.25,2868.05,184.2,552.7,827.15,325.35,8130.65
05-06-15,1434.5,311.3,221.8,758.8,1311.95,548.4,2198.5,160.25,855.7,415.6,447.1,21977.35,622.65,405.35,3415.6,17391.7,386.15,929,1011.75,2577.65,120.15,829.1,1201.35,304.3,284.1,585.2,355,834.45,2011.65,1356.35,1683.6,1776.6,1205.85,3759.45,140.05,308.2,144.9,907.75,257.8,847.9,2575.85,285.65,442.1,70.65,311.1,553.5,2806.25,182.8,555.8,823.4,336.6,8114.7
08-06-15,1429.55,302.15,223.05,748,1292.9,553.6,2224.2,155.8,843.05,410.55,448.05,21420.3,614.7,400.95,3407.05,17282.5,386.35,918.95,1003.45,2520.65,118.2,812.25,1176.75,304.35,283.15,588.35,350.9,811.7,2000.05,1352.85,1678.75,1779.2,1206.4,3723.5,138.45,306.4,146.15,885.45,254.95,829.55,2577.45,280.1,435.6,71.4,302.25,550.55,2809.85,177.05,555,822.6,332,8044.15
09-06-15,1441.1,306.55,225.75,735.7,1287.4,558.7,2190.7,153.15,849.4,407.95,448,20791.8,591.95,401.3,3321.9,17108.75,390.75,911.4,1001.85,2499.95,120.1,819.75,1188.8,300.6,287.1,573,349.7,809.2,1992.1,1330.95,1666.9,1770.05,1205.2,3692.3,139,301.45,147.35,883.7,257.6,810.65,2561.65,281.15,440.05,72.35,304.75,540.5,2810.35,182.55,543.55,823.2,327.9,8022.4
10-06-15,1436.4,312.95,225.85,739.15,1301.8,564.5,2253.15,152.95,843.9,415.05,443.3,21247.15,592.75,404.9,3366.6,17592.65,395.5,942.55,1015.6,2514.95,120.3,820.45,1190.55,301.1,292.5,578.95,346.5,819.6,2026.5,1334.6,1706.05,1756,1220.5,3742.55,140,305.35,147.15,905.8,260.6,823.1,2600.75,281.9,446.6,73.85,306,556.3,2804.55,185,562.75,833.45,334.4,8124.45
11-06-15,1407.7,304.25,221.9,708.4,1266.55,546.75,2213.55,148.5,842.4,410.55,456.7,20432.15,574.35,400.1,3312.75,17244.35,394.6,914.8,1000.2,2504.2,119.2,816.7,1164.3,297.05,288.5,579.4,339.85,795.1,1997.65,1280.9,1676.15,1705.65,1187.6,3701.4,136.55,301,146,877.15,254,819.55,2571.3,269.65,430.2,70,298.7,557.55,2701.65,188,546.05,804.6,332.95,7965.35
12-06-15,1402.15,312.05,218.45,705.65,1278.45,551.45,2286.3,146.95,837.5,414.8,441.3,20283.9,581.65,396.1,3317.55,17404.1,396.15,896.35,1009.15,2503.55,116.75,814.5,1190.4,297.55,295.95,577.6,350.8,810.8,1975.05,1311.1,1657.45,1721.6,1192.95,3736.8,136.5,300.4,145.4,889.85,253.95,813.55,2505.8,266,421.8,72.65,297.55,551.45,2748.5,183.8,537.35,805.45,333.7,7982.9
15-06-15,1370.25,310.05,215.65,698.55,1276.8,550.05,2332.35,143,833.5,413.65,455.05,20339.4,585.7,394.3,3320.6,18027.4,397.1,908.05,1005.2,2506.05,114.3,821.75,1214.55,298.5,299.2,556.35,353.3,794.55,990.45,1289.7,1668.4,1711.85,1220.3,3767.4,135.85,303.95,141.2,901.75,250.25,837.7,2504.8,263.95,426.35,72.05,297,554.05,2710.8,181.35,540.9,803.55,339.25,8013.9
16-06-15,1387.5,313.2,219.55,704.95,1314,551.15,2391.1,142,820.5,414.3,461.4,20306.35,590.35,397.35,3286.6,18451.8,398.8,906.3,1008.4,2543.2,115,834.95,1199.05,298.95,302.05,556.85,356.8,821.55,999.35,1289.15,1677.4,1691.65,1232.95,3789.6,137.65,304.45,144.1,903.95,254.6,840.1,2512,269,432.8,74.1,294.45,551.45,2744.75,178.5,540.3,815.5,345,8047.3
17-06-15,1410.6,311,222.05,710.65,1335.3,549.25,2372,140.65,810.45,422.3,473.25,20848.3,612.9,398.1,3347.2,19288.9,400,906.3,1004.7,2522.3,118.55,862.05,1200.9,301.1,301.35,580.55,351.65,818.2,995.7,1295.05,1710.85,1731.7,1253.55,3808.75,137,306,141.8,931.2,255.1,843.9,2513.8,268.35,433.7,72.75,305.05,549.15,2796.55,172.65,546.55,817.1,351.1,8091.55
18-06-15,1413.75,311,222.15,728.95,1345.95,550.05,2396,138.65,833.8,426.45,455.95,21096,607.05,394.55,3377.45,19495.65,399.45,913.75,1019.6,2526.3,120,862.6,1213.3,301.9,303.35,596.4,374.5,825.55,1001.95,1307.4,1717.15,1794.85,1253.95,3861.1,136.6,312.85,141.95,978.95,258.1,856.05,2530.05,272.55,445.45,73.1,303.7,541.2,2798.7,173.2,556.1,824.65,347,8174.6
19-06-15,1425.15,304.6,226.6,740,1360.8,551.55,2407.75,142.1,835.65,434,466.05,21108.25,606.65,393.65,3384.75,19445.15,396.05,918.2,1030.5,2551.45,120.8,857.7,1236.85,305,304.55,597.8,382.45,834.7,995.35,1328.15,1716.1,1816.8,1305.55,3937.35,136.05,319.15,140,996.65,260.15,845.95,2549.55,269.45,433.05,72.3,304.95,544.15,2802.75,174.85,561.55,829.9,340.1,8224.95
22-06-15,1427.45,311.05,228.45,747.7,1371.95,572.15,2425.05,146.4,846.15,424.5,482.3,21745.4,613.5,399.7,3425.9,19404.85,401.4,931.55,1047.15,2581.55,121.2,873.45,1271.55,310.4,315.05,607.35,382.95,839.25,1023.85,1357.9,1732.5,1806.2,1312,3980.65,137,318.4,141.3,991.7,266,856.9,2591.5,273,440.5,74.5,310.65,551.45,2804,176.55,560.2,859.4,345.35,8353.1
23-06-15,1447.15,316.05,230.65,756.5,1395.95,571.3,2414.3,150.3,860.85,430.3,480.45,22062.95,630.35,415.4,3443.35,19276.8,403.8,927.45,1052.1,2517.4,121.6,875.7,1285.2,314.55,313.5,599.85,398,833.6,1000.4,1380.45,1766.55,1771.25,1336.1,4017.15,139.25,318.9,139.4,995,267.75,857.7,2574.6,272.45,436,74.15,313.05,553.6,2895.9,176.45,557.4,866.4,345.55,8381.55
24-06-15,1410.65,311.55,227,753.65,1443.25,571.5,2392.6,145.9,848.4,424.95,463.35,21990.65,621.75,412.3,3434.55,19123.5,399.25,938.1,1045.8,2521,117.25,896.55,1283.9,313.65,317.75,599.35,389.85,844.5,995.1,1383.8,1753.25,1805.2,1302.35,4009.3,136.8,317.9,139.85,990.9,262.35,871.1,2570.3,270.25,430.6,73.8,304.55,545.3,2852.35,176.1,565.4,860.05,355.2,8360.85
25-06-15,1407.75,312.55,226.6,750.2,1434.15,570.05,2504.3,145,858.35,426.7,458.95,21914.05,610.75,411.35,3485.45,19483.7,412.75,926.1,1065,2552.1,118,883.25,1308.85,312.35,314.8,607.55,388.5,867.15,990.45,1406.6,1809.75,1832,1299.8,4031.5,135.6,312.95,141.3,1004.55,264.8,866.1,2550,265.8,432.4,75,302.7,529.8,2862,179.6,552.15,858.65,358.55,8398
26-06-15,1420.85,311.2,227,750.25,1431.6,565.5,2544.8,144.55,862.05,417.95,435.8,21805,619.3,411.4,3530.1,19561.65,399.5,957.25,1062.85,2539.2,117,887.95,1287.85,307.95,311.7,616.4,384.5,869.4,1005.25,1380.3,1780.7,1841.6,1304.1,4069.95,137.7,313.2,139.1,1000.7,265.2,867.2,2592.8,268.6,437.6,73.85,298.65,521.8,2914.7,174.85,558.65,850.75,359.25,8381.1
29-06-15,1411.75,306.65,227.45,736.7,1403.3,562.7,2558.85,144.1,871.85,413.9,449.9,21698.3,610.95,407.7,3521.15,19298.25,397.15,928.4,1056.65,2535.75,112.85,900.4,1285.5,309.95,311.2,610.4,384.75,859.6,990.15,1368.45,1790.55,1832.25,1284.15,3993.3,138.65,309.05,139.5,990.85,259.65,849.55,2592.9,260.6,428.25,72.85,296.3,483.35,2904.9,172.7,552.4,837.55,356.15,8318.4
30-06-15,1444.55,307.9,229.9,755.35,1452,558.95,2541.95,144.15,879.35,420.05,447,21852.3,615.4,421.25,3559.45,19586.7,392.2,919.75,1067.15,2523.5,111.9,916.7,1296.45,315.15,308,622.45,385.4,872.7,984.35,1385.8,1782.8,1886.05,1282.35,4023.35,137.65,309.6,139.1,1000.1,262.75,874.6,2550.95,260.7,434.15,74.15,304.6,477.8,2993.45,174.15,546.7,843.85,367.9,8368.5
01-07-15,1465.75,311.3,238.15,760.8,1464.4,578.65,2526.25,150.3,887.95,424.45,440.95,22039.35,634.9,425.5,3573.6,20352.35,390.15,944.05,1072.35,2520.6,113.05,918.3,1292.7,313.6,312.2,630.2,391.65,875.55,997.4,1408.25,1811.7,1874.6,1288,4031.7,138.3,313.9,142.35,1005.65,267.75,873.1,2593.1,263.8,444.5,74.75,306.95,486.15,3057.95,176,552.75,867.05,363.8,8453.05
02-07-15,1471.55,316.05,239.85,762.9,1415.35,584,2566.2,150,900,433.15,479.85,23014.85,626.35,424.05,3547.7,21257.7,386.55,954.5,1058.2,2528.3,111.05,923.45,1285.2,315.05,313,667.25,412.4,869.75,988,1435.35,1800.35,1870.15,1313.45,3993.4,137.65,310,141.5,1010.85,267.85,871.1,2577.75,260.05,436.4,74.9,304.35,479.3,3057.7,173.55,555.75,869.7,369.1,8444.9
03-07-15,1480.4,320.8,242.35,772.7,1419.1,585.95,2588,150.8,902.85,435.1,464.5,22988.3,631.55,417.5,3587.75,20275.6,385.25,964.9,1074.25,2576.65,110.6,924.5,1316.05,315.6,314.55,654.5,417.2,893.5,990.3,1428.85,1807.3,1900.95,1312.65,3998.9,138.85,309.2,141.5,1007.2,269.4,871,2603.9,259.85,433.15,74.3,301.2,471.6,3064.65,170.55,549.55,871.35,369.4,8484.9
06-07-15,1504.95,320.1,245.75,783.55,1448.25,584.2,2595.35,153.15,930.85,433.1,450.15,23204.2,653.7,419.75,3716.7,20334.3,386.3,969.95,1083.5,2613.4,109.05,927.45,1317.6,318.4,315.15,663,426.4,899.3,983.3,1443.9,1816.05,1918.5,1321.75,3987.95,138,308.25,140,1015.55,270.8,878.9,2633.3,254.9,431.1,74.45,299,464.55,3102.25,163.4,550.05,869.55,373.7,8522.15
07-07-15,1500.1,333.05,245.8,824.6,1449,586.2,2603.7,153.65,932.35,431.85,436.55,22927.5,646.5,428.9,3739.95,20362.55,384.45,936.3,1086.85,2563.75,107.15,924.35,1337.3,317.35,312.6,654.25,427.1,898.95,980.5,1425.6,1811.35,1908.4,1317.8,3972.15,134.45,304.95,138.6,1003.25,272.9,885.35,2616.25,252.45,431.55,73.75,298.2,471.4,3161.5,158.55,553.8,862,367.6,8510.8
08-07-15,1467.7,320.65,241,802.25,1443.9,576.65,2571.45,151.35,916.1,430.3,450.3,22627.6,646.2,417.15,3720.85,20482.55,372.4,933,1068.85,2549.9,101.85,927.65,1290.05,312.95,307.55,632.05,429.35,892.4,957.5,707.1,1806.45,1877.65,1279.15,3949,133,302.95,138,996.6,267.35,871.3,2595.1,239.45,404.95,72.5,283.15,470.3,3115.25,145.7,552.75,797.5,355.85,8363.05
09-07-15,1485.05,315.15,242.15,796.95,1449.8,571.7,2511.25,152.95,866.65,433.9,443.2,22847.65,641.15,417.15,3732.05,20641.2,367.15,917.45,1074.05,2604.75,104,921.55,1285.3,310.6,309.5,620.85,418.4,893,938,705.2,1848.9,1886.15,1264,3935.65,131.1,298.7,137,987.4,267.75,872.4,2522.5,234.4,397.8,72.45,280.5,474.3,3103.05,138.9,544.9,799.8,353,8328.55
10-07-15,1472.2,317.1,241.95,795.3,1452.85,578.1,2466.8,156.45,881.75,419.3,437.55,23072.55,648,419.95,3750.5,20765.05,360.9,925.65,1090.75,2571.55,104.6,900.25,1283.35,309.9,313.15,631.75,420.3,894.95,937.5,709.4,1876.4,1871.15,1249.55,3934.4,129.85,293.9,138.65,1001.8,270.55,901.55,2474.35,238.55,401.9,71.5,280.9,474,3129.8,146.2,548.65,809.85,361.15,8360.55
13-07-15,1475.05,321.4,247.85,817.65,1494.1,581.95,2496.85,156.35,909.3,423.7,439.05,23497.25,661.25,419.95,3758.15,21160.15,372.75,960.85,1096.15,2600.2,106.65,910.7,1323.75,314.6,316.4,633,424.7,923.95,950.15,715,1857.7,1889.3,1267.6,4035.25,133.1,290.6,140,1007,273.7,915.5,2509.55,241.75,402.1,72.75,284.45,475.8,3163.8,147.55,559.65,814.5,373.75,8459.65
14-07-15,1478.45,315.9,252.35,822.7,1512.75,583.9,2498.7,155.8,926.95,422.3,447.95,23544.2,665.95,434.15,3772.95,20773.9,373.1,954.95,1091.85,2638.7,104.6,927.3,1318.4,312.3,313.45,639.35,438.85,924.05,971.25,710.7,1857.55,1916.3,1269.95,4050.65,133.1,289.7,140.2,997.8,268.2,919.4,2499.5,232.1,385.95,72.95,281.15,476.9,3138,145.25,565.4,812,374.5,8454.1
15-07-15,1496.95,319.65,255.2,837.85,1506.15,584,2532.25,156.4,917.65,422.95,447.35,23449.4,670.6,436.65,3815,20718.35,373.75,948.15,1096.7,2658.25,105.55,929,1340.15,314,314.65,634.1,432.8,927.15,984,712.3,1869.4,1942.95,1288,4152.15,133.15,291.2,139.75,1011.15,268.05,929.75,2545.75,240.5,394.3,74.25,280.4,479.95,3200.05,145.5,577.75,804.3,375.6,8523.8
16-07-15,1496.9,326.9,254.3,848.05,1517.25,608.65,2545.85,155.55,938,424.65,453.45,23715.85,679.8,438.3,3866.5,21078.75,372,956.55,1114.7,2649.3,106.7,936.85,1359.7,317.95,317.1,656.55,441.95,932.3,989.05,741.25,1868.05,1954.8,1276.85,4178.15,134.7,291.6,139.6,1023.7,272.2,941.35,2540.2,236.25,395.25,76,280.8,491.8,3175.05,143.65,575.3,830.35,382.2,8608.05
17-07-15,1486,329.3,250.6,825.4,1515.7,602.1,2529.45,156.25,939.65,425.85,470.65,23758.3,685.2,430.15,3877.05,21100.65,371.8,955.4,1110.55,2649.4,107.2,924.3,1326.65,322.3,317.45,668.8,439,935.85,1001.85,733.15,1871.6,1973,1296.6,4193,135.55,292.8,141.2,1021.7,271.1,947.65,2564.4,238.2,398.05,75.9,284.05,502.15,3223.6,145.55,568.35,824.55,377.3,8609.85
20-07-15,1455.1,328.8,251.35,852.3,771.05,599.9,2520.95,152.95,963.4,429.45,460.9,23860.9,683.1,425.45,3930.25,21248.05,370.5,946.65,1115.25,2661.9,109.4,913.1,1315.35,320.5,315.8,679,445.1,947.45,1001.25,736.6,1867.3,1978.25,1314.4,4176.05,135.7,291.85,140.2,1024.75,267.45,948,2579.15,234.9,390.75,74.5,283.55,500.8,3353.85,143.2,568.6,817.95,378.65,8603.45
21-07-15,1439.6,322.65,242.1,816.05,749.9,584.65,2542.95,150.7,952.2,445.25,448.75,23528,662.5,428.65,3853.15,21348.35,365,974.8,1098.05,2687.25,108.1,891.3,1311.6,313.4,311.45,665,438.65,938.35,1112.65,720.65,1844.95,1885.3,1298.6,4152.85,135.6,281.25,140,1007.8,264.3,805.25,2561.4,234.2,389.1,72.15,274.7,509.4,3223.9,136.35,576.6,807.65,387.2,8529.45
22-07-15,1437.2,324.5,246.55,843.3,752.3,589.85,2618.9,152.7,972.05,439.4,458.2,23862.85,674.6,432.35,3847.75,21109.7,369.25,983.05,1114.4,2711,107.7,920.5,1345.75,314.5,316.8,713.55,447.8,956.9,1103.15,728.65,1854.45,1823.95,1342.25,4191.15,137.55,284.85,142.8,1050.4,268.55,834.55,2528.05,240,389.55,73,280.4,510.15,3258.15,136.1,584.6,823.1,407.25,8633.5
23-07-15,1424.4,331.35,244.45,846.5,748.7,583.75,2489.05,152.75,970.3,432.9,451.2,23625.35,673.2,431.5,3913.4,20538.2,370.2,970.05,1107.9,2717.6,108.7,904.25,1350.55,315.1,312.9,717.05,454.65,949.8,1098,720.35,1831.05,1728.25,1358.9,4234.05,138.35,283.85,142.25,1045.3,270.05,828.85,2488.6,254.5,401.35,71.9,269.9,500.05,3239.15,135.5,589.05,820.35,395.25,8589.8
24-07-15,1408.8,323.9,240.15,849,734.75,580.45,2497.35,155.75,965.55,433.9,419.9,23255.1,678.1,426.05,3908.9,20113.85,361.1,952.65,1107.85,2740.4,109.35,906.8,1358.75,314.55,300.6,728.05,457.45,955.85,1087.6,724.7,1802.35,1672.1,1329.7,4234.2,138,282.85,142.05,1025.05,263.25,836.2,2505.15,245.55,390.25,71.8,265.05,511.05,3204.4,132.45,566.75,808.15,391.05,8521.55
27-07-15,1369.25,313.95,234.05,853.15,738.8,555.8,2509,152.3,954.45,417.95,426.45,23097.9,675.35,423.6,3854.85,19347.95,354,937.1,1095.85,2605.05,104.4,900.1,1336,311.65,291.1,745.75,455.7,938.3,1065.3,715,1743.35,1617.55,1315.95,4178.1,134.2,271.5,140.4,1005.35,258.45,823.7,2497.05,238.4,377.45,71.25,250.75,519.55,3134.1,128.5,561.65,785.3,393,8361
28-07-15,1359.15,313.45,230.2,835.15,725.15,561.25,2482,153.85,944.95,410,434.75,23002.4,671.9,420.85,3749.1,19499.4,351.95,923.35,1108.5,2531.5,105.5,904.75,1304.4,311.2,285,751.6,446,949.85,1062.85,729.4,1758.95,1609.35,1314,4196.95,137.05,269.85,141.35,1010.25,259.2,820.15,2502.05,237,370.1,70.95,249.25,523.55,3127.7,128.65,556.65,794.95,392.1,8337
29-07-15,1369.95,314.7,233.55,846.85,731.15,567.2,2497.85,153.2,949.3,417.65,443,24072.2,679.55,420.15,3712.35,19246.25,346.6,951.35,1108.35,2569.85,106.55,899.2,1312.05,304,289.25,744.7,448.1,953.6,1085.4,725.95,1790.3,1640.1,1315.55,4273.7,135.5,269.75,140,996,253.6,829.75,2506.75,241.85,376.45,68.3,250.55,525.55,3136.5,130.4,564.85,816.1,400.5,8375.05
30-07-15,1371.15,318.35,231.05,857.55,723.05,565.7,2527.25,168.6,947.2,416.95,443.6,24097.8,711.05,420.35,3913.1,19027.95,347.8,957.9,1110.55,2580.35,104.7,920.7,1335.8,315.95,291,730.55,445.9,973.7,1070,716.8,1773.75,1626.85,1317.75,4296.45,135.85,270.9,142.4,1000.15,256.8,814.25,2480.65,249.8,377.45,69.6,248.15,524.35,3160.35,129.85,562,812.5,399.7,8421.8
31-07-15,1387.4,325,232.3,882.8,759.9,573.5,2525.3,177.5,926.75,418.8,447.65,24669.7,709.05,439.05,4076.1,19071.2,354.95,998.25,1111.65,2682.7,105.2,921.65,1340.4,326,302.4,738.2,431.35,977.7,1077.05,695.4,1791.25,1696.7,1363.6,4331.45,135.05,272.7,142,1001.85,270.05,822.4,2510.75,260.05,383.85,68.45,246.9,530.7,3149.15,130.25,569.85,828.95,398.8,8532.85
