Dates,BAJAJ-AUTO,BANKBARODA,BHARTIARTL,BOSCHLTD,BPCL,IBULHSGFIN,ICICIBANK,INDUSINDBK,INFRATEL,INFY,IOC,KOTAKBANK,ITC,HDFC,Unilever,HNDLCO,Hero_MC,HDFC_Bank,NIfty Index,TATASTEEL,TECHM,ULTRACEMCO,SESAGOA,WIPRO,YESBANK,ZEEL,ACC,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH
07-Aug-15,2537.4,185,411.6,26036.4,955.5,794.8,310.15,946.95,436.3,1095.6,426.4,705,324.45,1298.45,904.85,109.55,2661.85,1092.65,8564.6,262.05,535.15,3202.45,129.3,569.1,821.45,410.4,1399.65,679.1,228.5,898.65,772.7,580.3,715.15,414.7,4258.85,20631.55,341.85,939.35
10-Aug-15,2554.6,182.1,410.2,26027.35,946.7,801,309.6,944.4,443.65,1086,429.75,707.3,320.95,1305.5,906.15,107.8,2703.95,1094.65,8525.6,261.15,530.95,3174.55,127.8,563.45,816.75,409.6,1385.75,677.1,226.65,902.15,778.5,575.9,715.25,407.95,4259.7,20364.6,344.05,936.45
11-Aug-15,2539.9,178.05,404.85,26580.35,925.25,800.9,302.25,950.7,439.95,1109.15,418.65,704.7,320.1,1290.65,888.2,103.25,2688.4,1094.7,8462.35,246.8,540.65,3155.4,123.55,566.15,798.65,414.8,1374.25,663.6,222.6,883.4,761.45,571.25,719.2,392.7,4223.85,20163.25,344.4,940.4
12-Aug-15,2462.2,176.05,398.7,25491.3,870,755.1,291.65,914.45,439,1144.4,388.4,686.15,316.75,1261.95,866.35,95.9,2634.8,1070.45,8349.45,249.05,557.55,3063.8,113.85,577.75,770,401.6,1366,644.4,223.25,871.35,744.15,557.85,707.65,371.4,4275,19849.15,338.3,970.8
13-Aug-15,2486.85,176.75,384.8,24939.1,885.25,756.6,291.9,925.3,432.25,1158,394.9,690.75,316.35,1256.95,866.55,90.8,2646.5,1077.55,8355.85,233.6,551.3,3069.85,103.4,571.2,762.15,400.8,1364.55,669.4,222.1,874.35,736.3,567.55,725.5,377.05,4291.75,19902.7,332.05,965.55
14-Aug-15,2558.6,184.4,395.1,25387.35,873.75,793,302.6,959,410.1,1149.25,389.65,717.7,318.15,1299.95,870.55,93.15,2712.45,1101.8,8518.55,237.6,555.05,3103.9,107.1,575.25,796.8,419.8,1372.05,727.5,226.3,895.25,762.15,570,739.6,377.55,4257.75,20600.6,337.15,973.7
17-Aug-15,2535.35,212.8,390.2,25227.5,865.15,796.6,302.9,951.75,419.85,1142.15,384.95,719.8,316.9,1279.6,872.65,90.65,2650.25,1091.5,8477.3,246.75,551.9,3081.8,105,575.85,790.6,409.1,1367.35,716.6,226.3,900.05,783.4,561.4,703.15,379.85,4181.45,20664.8,345.05,968.45
18-Aug-15,2526.8,212.9,385.55,25393.3,896.45,795.45,301.1,968.2,415.9,1164.35,400.05,705.1,314.85,1266.1,872.85,88.9,2641,1086.35,8466.55,252.35,562.45,3128.45,102.85,571.15,786,406.35,1387.35,726.9,227.1,901.35,791.3,561.35,683.8,364.15,4191.35,20944.6,329.75,969.6
19-Aug-15,2543.05,208.75,382.55,25393.4,887.1,800.35,304.5,957.45,406.05,1175.55,397.95,712.4,316.9,1256.3,876.2,86.15,2684.7,1081.85,8495.15,249.8,560.3,3161.3,102.5,584.75,774.25,405.8,1446.9,731,231,899.75,817.55,554,696.1,355.65,4231.3,21235.5,329.9,988.15
20-Aug-15,2491.8,201.1,380,24820.85,902.05,791.2,298.25,932.1,403.15,1134.55,397.7,697.45,329.35,1249.9,872.05,84.95,2629.1,1074.7,8372.75,241.55,558.9,3045.05,98.6,576.75,720.05,394.5,1411,737.1,223.95,883.2,798.85,533.4,691.6,349.85,4295.6,21017.55,320.3,961.25
21-Aug-15,2406.2,199.65,369.55,24122.15,889.65,773.95,296.5,905.25,402.85,1149.9,394.85,688,330.75,1228.35,884.15,86,2555.05,1061.3,8299.95,237.25,563.05,2972.9,94.6,576,692.15,383.2,1406.45,730.1,227.05,886.75,804.45,525.3,697.4,348.65,4244.05,20464.85,311.35,964.9
24-Aug-15,2191.55,182.6,348.3,22558.1,818.6,716.05,269.95,865.6,376.35,1092.05,378.1,647.6,320.2,1167.75,851.15,78.65,2472.55,1019.05,7809,206.1,523.65,2842.15,81.1,544.35,629.7,358.7,1367.15,669.2,212.15,837.5,713.8,482.05,635.85,336.6,4043.25,18585.5,273.35,927.9
25-Aug-15,2198.2,182.65,348.35,22899.75,862.75,739.25,283.5,878.05,402.7,1085.65,394.85,639.45,319.9,1145.55,865.95,80.45,2464.5,1018.45,7880.7,213.45,528,2892.2,86.4,541.3,680.7,365.45,1362.1,689.6,207.6,852.15,736.8,502.95,645.4,353.6,4105.35,18698.95,280.5,914.05
26-Aug-15,2244.65,177.2,339.2,22703.3,837.65,759.9,278.05,853.5,387.05,1064.6,393.9,627.25,317.65,1102.35,855,80.4,2392.7,1013.5,7791.85,215.65,507.3,2905.1,85.55,550.95,681.65,368.85,1360.4,695.7,198.2,851.9,724.2,495.6,637.45,358.15,4061.2,18567,282.7,902.45
27-Aug-15,2187.75,187.8,347.3,23122.8,880.2,774.8,282.45,858.5,391.6,1082.8,409.85,650.4,325.7,1193.9,857.8,80.65,2377.8,1022.1,7948.95,226.4,519.55,2901.05,91.15,551.35,687.6,371,1369.95,713.1,209.9,855,745.35,509.25,660.95,361.85,4130.1,18771.55,280.95,913.1
28-Aug-15,2279.55,185.2,362.5,23670.3,860.95,777.15,283.7,847.65,390.65,1111.05,405.25,647.45,327,1201.9,854.5,81.65,2398.6,1027.95,8001.95,228.95,516.3,2946.75,96.55,563.6,676.7,387.8,1362.8,725.3,206.1,858.25,756.4,508.15,659.85,357.55,4180.75,18919.25,289.05,952.2
31-Aug-15,2232.7,184.75,354.3,23210.45,883.2,755.05,277.9,858.05,399.75,1094.4,414.45,651.7,325.15,1186.15,860.9,80.05,2397.2,1027.45,7971.3,225.4,515,2889.8,98.65,571.8,689.45,384.8,1334.85,710.9,207.2,848.6,753,507.75,682.15,366.35,4302.65,19014.8,296.1,971.05
01-Sep-15,2249.9,172.5,345.4,22763.25,863.35,727.5,270.95,831.5,403.1,1089,405.95,613.75,315.45,1157.4,853.75,75.95,2383.85,1000.1,7785.85,216.3,512.3,2834.1,94.75,564.15,666.4,371.65,1332.2,684.5,207.6,819.1,737.75,480.1,663.15,354.7,4249.1,18259.3,292.4,947.6
02-Sep-15,2203.5,169.5,343.25,22427.55,849.1,711.1,264.85,824.8,396.25,1099.45,395.15,608.7,320.1,1123.15,830.6,74.35,2338.7,995.15,7717,219.5,536,2886.1,94.1,554.25,659.25,361,1356.35,669.1,209.9,806,728.5,466.6,648.3,344.35,4200.15,18377.25,293.4,948.9
03-Sep-15,2248.4,175.6,346.75,22157.75,837.95,710.65,266.85,849.4,405.05,1099.35,399.75,627.1,320,1172.05,833.75,77.2,2322.35,1010.3,7823,229.75,540.4,3003.9,98.25,567.15,671.7,367.95,1394.55,678.8,218.45,826.6,734.9,486.9,655.65,345.3,4209.2,18382.65,294.55,961
04-Sep-15,2211,174.25,350,21819.7,850.6,721.75,257.75,840.8,407.55,1073.95,408.85,606.3,317.1,1141.6,830,73.9,2290.85,996.05,7655.05,218.9,529.3,2915.1,93.25,554,647.2,360.4,1345.4,678.7,211.5,812.85,723.05,468,649.55,347.5,4052.85,18177.7,280.85,940.3
07-Sep-15,2192.1,169.8,347.1,21155.8,830.2,724.45,249.1,820.2,404.95,1058.75,394.4,600.65,313.45,1155.05,819.85,71.55,2280.6,984.45,7558.8,215.85,538,2854.35,89.85,552.1,650.7,360.4,1344.95,645.3,206.9,788,705.55,449.85,649.55,337.45,3946.5,17442.95,276.1,920.85
08-Sep-15,2205.65,177.7,347.75,21648.85,821.25,721.75,260.8,840.35,398,1058.8,392.35,620.4,312.9,1171.05,801.1,72.7,2313.2,1004.05,7688.25,228.75,537.2,2883.9,93.5,563.6,696.85,369.9,1345.8,635.1,208.55,791.5,726.7,473.9,650,337.35,3977.55,17234.25,295.25,936.35
09-Sep-15,2270,180.6,354.5,21634.6,820.25,715.95,264.55,857.95,407.55,1088.7,402.6,634.7,314.4,1186.65,803.05,78.6,2344.3,1016.3,7818.6,239.5,533.4,2985,99.9,561.1,716.55,385.05,1380.05,648.1,212.15,821.15,714.5,486.25,656.45,338.95,4041.05,17967.35,293.85,943.2
10-Sep-15,2302.7,178.95,350.45,21988.85,839.7,724.4,267.4,866.9,391.2,1080.45,398.8,635.3,313.35,1162.75,790.15,76.5,2348.6,1011,7788.1,240.2,533.8,2964.4,99.75,552.1,713,392.1,1378.9,652.4,211.3,807.95,710.15,482.6,653.7,338.35,3973.55,18496.9,292.2,915.9
11-Sep-15,2325.8,181.3,348.7,21931.6,850.55,729.6,267.55,868.7,374.5,1090.75,399.3,631.25,313.75,1176.35,795.25,76.1,2343.05,1010.5,7789.3,232.95,525.05,2942.2,97,559.1,710.95,392,1366.55,645.9,207,816.15,707.45,481.25,653.15,333.85,4014.2,18882.05,285.15,920.2
14-Sep-15,2314.35,186.55,354.15,22303.5,880.4,766.4,272.4,876.25,398.1,1099.75,401.85,645.75,313.65,1184.7,794.75,78.65,2349.5,1019.7,7872.25,241.8,525.8,2949,101.3,571.65,731.65,395.2,1388.65,659.9,211.25,840.25,713,496.2,660.7,339.3,4042.7,18836.5,291.4,928.55
15-Sep-15,2296.4,181.85,351,22021.05,879.6,749.8,268.9,883.95,388.8,1099.2,398.9,640,317.4,1179.85,804.65,76.25,2310.55,1013.15,7829.1,229.15,541.5,2923.5,96.7,569.9,729,394,1381.3,665.6,204.4,831.1,698.8,482.75,658.9,338.05,4005.5,18576.3,290.05,928.8
16-Sep-15,2350.15,182.55,359.5,21741.7,862.35,730.6,272.85,899.1,379.9,1101.65,395.05,641,322.15,1196.35,806.85,77.25,2368.35,1023.35,7899.15,230.5,544.15,2933.9,98.9,580.55,758.45,395.9,1377.3,668.4,210.45,823.95,693.2,494.25,661.6,337.45,4010.4,17937,293,938.9
18-Sep-15,2297.5,190.3,356.9,21879.45,869.55,719.85,277.85,918.65,391.05,1104.45,390.05,657.4,318,1207.05,797.85,75.9,2428.5,1049.75,7981.9,228.1,561.5,2937.95,98.95,592,771.65,398.65,1375.2,679.4,209.75,841.05,707.3,517.45,652,343.35,4005.85,18234.45,287.25,950.55
21-Sep-15,2302.6,192.1,352.3,21595.25,871.25,716.8,279.3,913.5,401.55,1104.65,386.45,665.45,314.25,1207.3,790.7,78.1,2423.7,1052.95,7977.1,226.45,567.5,2906.2,98.4,592.2,767.2,401.7,1383.4,665.8,209.9,829.7,711.6,528,649.25,342.2,3957.3,18478.25,291.15,944
22-Sep-15,2259.15,186.85,343.8,20908.6,861.4,701.3,270.55,888.05,415.15,1107.45,390.65,642.7,312.15,1168.6,785.9,73.2,2388.95,1030.65,7812,220.1,557.8,2808.5,92.35,595.9,733.25,389.85,1353.55,638.2,207.85,804.7,715.55,509.7,644.15,323.6,3929.7,18334.9,290.05,943.2
23-Sep-15,2239.25,188.25,337.9,20266.1,876.75,732.8,273.35,905.55,394.2,1116.25,395.6,658.65,316.1,1165.95,785,72.95,2400.95,1049.2,7845.95,221,556.1,2783,95.05,590.75,738.25,387.35,1345.65,621.7,208.7,794.1,732.55,511.7,642.15,327.8,3934.5,18254.4,287.3,927.1
24-Sep-15,2282.95,186.4,332.95,20306.75,880.9,721.55,268.3,926.9,395.75,1140.55,394.25,654.45,322.55,1181.85,781.7,71.4,2381.7,1051.4,7868.5,215.15,567.35,2811.1,95.6,603.05,720.9,394.55,1343.05,603.7,207,806.35,741.95,513.95,643.1,318.4,3970.25,17776.15,294.75,954.95
28-Sep-15,2274.4,183.55,327.6,20092.15,883.5,727.35,268.1,920.9,377.05,1105.55,398.85,641.1,319.25,1172.15,790.65,70.55,2349.5,1046.4,7795.7,209.25,573.4,2717.8,91.2,592.95,729.9,383.65,1336.75,614.4,203.05,794.45,746.8,506.7,641.9,308.85,4191.25,17282.55,292.1,950.5
29-Sep-15,2250.65,187.25,322.65,19558.5,847.8,745.05,269,941.35,357.6,1121.85,394.65,651.5,320.4,1216.8,784.35,68.2,2329.25,1064.8,7843.3,201.4,570.4,2710.45,86.2,588.3,738.6,391.1,1327.45,594.8,203,804.8,755.9,504.5,636.5,315.4,4081.45,17440.65,290.9,953.7
30-Sep-15,2312.1,183.2,337.85,19386.8,850.7,794.05,270.35,942.45,355.2,1161.95,402.2,648.1,328.8,1212.75,814.75,70.8,2394.5,1068.8,7948.9,212.6,557.35,2673.4,84.7,597.85,729.7,392.45,1346.75,598,205.8,841.6,769.2,495.65,636.05,327.6,4162.35,17791.6,302.3,982.15
01-Oct-15,2315.1,181.1,339.45,19306.4,855.1,795.95,267.1,957.6,397.4,1173.05,401.25,640.85,328.75,1196.6,816.4,70.9,2412.05,1067.65,7950.9,212.25,563,2773.45,83.4,599.75,728.6,400.6,1363.1,610.1,209.95,839.65,769,496.25,633.55,328.35,4232.95,18286.35,293.25,857.05
05-Oct-15,2388.75,186.4,346.25,20246.1,860.7,788.3,280.95,959.7,410.15,1181.75,402.15,653.05,329.5,1256.95,809.8,74,2502,1098.35,8119.3,225,569.9,2816.45,84.55,600.3,750.25,402.65,1369.7,635.7,209.95,855.4,765.5,513.25,640.1,329.75,4180.25,18772.75,298.9,859.9
06-Oct-15,2376.75,184.35,348.85,20708.5,875.65,787.85,282.75,952.2,426.55,1154.6,403.25,655.75,342.85,1265.2,829.3,75,2532.35,1085.95,8152.9,227.5,564.75,2767.8,85.7,599.35,743.1,399,1350.4,631.6,209.8,853.7,755.15,506.4,664,342.7,4246.5,18630.2,308.65,853.6
07-Oct-15,2451.8,186.35,342.65,21423.8,863.55,784.35,283,948.35,430.8,1133.2,397.9,660.5,347.25,1277.45,823.55,81.9,2540.75,1087.75,8177.4,236.8,566.3,2753.5,90.75,588.85,735.75,399.4,1352.25,629.1,209.15,865.05,744.6,496.8,680.8,346.25,4195.55,18905.25,313.05,817.2
08-Oct-15,2430.9,185.9,341.55,21367.2,854.95,754.6,278.45,944.8,410.05,1132.15,399.9,653.6,339.1,1278.1,821.9,82.35,2541.6,1083.1,8129.35,240.8,563,2817.65,92.9,589.8,727.35,397.55,1356.2,641.5,209.9,874.15,750.55,491.5,680.25,346.2,4225.2,18666.3,305.5,828.2
09-Oct-15,2449.6,182.1,347.6,21271.4,848.5,743.25,286.1,940.05,403.25,1167.4,399.3,659.5,343.45,1291.7,818,83.95,2564.85,1086.15,8189.7,251.1,561.2,2818.75,103.6,592.35,725.65,401.45,1347.35,637.1,209.15,853.8,787.5,490.45,689.55,335.85,4257.85,18318.2,311.6,849.2
12-Oct-15,2422.25,176.8,349.5,21105.05,849.05,739.95,287.6,944.6,386.3,1122.9,399.2,662.05,340.75,1270.25,814.85,88.65,2552.95,1080.55,8143.6,250.85,562.75,2844.75,110.9,583.95,723.75,401.3,1344.35,641.5,209.95,859.25,787.05,487.05,676.35,334.4,4187.5,17982.45,318.9,855.1
13-Oct-15,2462.1,176,345.45,21226.45,863.5,733.25,287.45,945.95,398.75,1099.4,399.95,656.05,344.05,1278.7,812.9,86.15,2538.75,1076.35,8131.7,245,561,2907,107.75,585.35,733.8,401.3,1352.2,647.1,209.95,865.35,780.95,490.9,679.05,340.35,4228.05,17820.35,315.35,829.9
14-Oct-15,2438.95,173.5,346.3,21185.95,862.3,744.25,282.9,949.9,408.05,1097.6,399.95,652.85,344.1,1294.15,797.2,88.6,2500,1084.75,8107.9,248.35,548.05,2906.6,107.9,582.9,738.7,386.6,1376.25,649,209.95,862.25,805.95,495.5,679.2,334.75,4196.85,18180.2,316.85,833.55
15-Oct-15,2450.65,179.9,351.25,21133.25,893.1,744.85,286.35,957.8,399.4,1097.35,403.1,653.45,349.4,1294.7,791.55,87.8,2564.05,1084.15,8179.5,255.25,545.3,2946.7,109.25,577.1,759.15,418.75,1371.25,658,209.65,870.05,791.8,498.7,670.95,341.4,4207.45,18311.15,324.85,835
16-Oct-15,2461.5,177.7,349.65,21067.55,911.25,731.5,290.05,962.7,401.75,1094.9,405.55,659.3,348.8,1311.6,784.65,87.75,2584,1100.05,8238.15,252.9,545.8,2954.65,108.6,577.35,773.2,423.45,1393.7,647.4,212.15,882.5,802.7,504.65,679.45,338.6,4264.95,18286.55,325,841.15
19-Oct-15,2465.4,175.55,363.7,21132.45,918.5,744.2,287.2,962.05,414.75,1111.95,405.95,658.35,351,1315.35,793.9,86.75,2612.05,1097.8,8275.05,248.4,541.6,2898.9,108.15,577.55,770.45,430.35,1395.95,635.4,210.05,879.25,805.25,506.65,688.45,337.8,4347.6,18241.3,325.75,857.75
20-Oct-15,2439.05,176.25,361.85,21562.6,912.45,737.4,286.2,956.7,406.25,1125.95,402.45,654.05,348.65,1312.5,787.1,84.45,2606.2,1094.9,8261.65,240.8,548.1,2919.1,101.25,571.8,770.1,435.65,1379.3,619.7,209.95,875.45,813.25,509.4,673.6,334.95,4319.7,18161.15,325.5,864.3
21-Oct-15,2519.05,174.75,371.5,21743.2,900.6,736,282.7,957.45,409.4,1138.4,397.3,656.6,348.55,1315.75,790.35,85.55,2622.8,1095,8251.7,244.4,539.45,2896.75,105.1,577.85,765.3,434.1,1378.95,628.4,209.2,856.25,812.4,511.75,678,337.25,4173.6,18210.55,319.05,863.05
23-Oct-15,2515.65,173.1,359.1,21743.45,910.2,744,286.25,959.8,388.7,1149.9,399.8,665.2,358.35,1337.9,800.2,85.1,2596.05,1108.5,8295.45,246,540.1,2901,102.15,567.75,771.15,432.15,1400.2,628.3,208.95,858.6,827,525.65,682.2,341.9,4188.4,18158.65,326.25,852.95
26-Oct-15,2575.6,172.05,352.2,21521.9,903.75,744.85,285.35,957.95,379.95,1152.15,393.05,661.9,356.5,1312.7,808.6,85.4,2620.55,1101.5,8260.55,249.65,542.65,2845.1,104.85,569.05,746.2,424.95,1393.75,632.7,208.65,817.7,832.75,521.05,681.25,333.4,4200.75,17934.9,329.05,863.55
27-Oct-15,2582.15,168.35,352.65,21624.35,914.65,747.5,283.7,954,386.55,1149.4,398.95,660.45,356,1275.1,812.15,84.4,2620.1,1110.9,8232.9,245.95,538.8,2909.65,104.8,575.1,751.3,424.8,1385.8,622.6,205.4,827.1,846.1,521.8,684.7,332.3,4179.1,17659.75,318.65,867.65
28-Oct-15,2570.4,164.05,358.3,21142.75,909.4,739.55,271.2,924.2,390.8,1153.2,399.85,671.45,355.2,1266.6,818.5,84.5,2626.05,1111.5,8171.2,247.15,549.55,2891.85,105.05,578,727.65,420.8,1401.05,601.3,208.75,828.35,853.6,482.9,696.05,330.2,4113.65,17392.3,317.1,877.55
29-Oct-15,2577.3,162.45,355.4,21067.45,879.1,725.4,271.45,914.5,385.65,1145.05,392.5,664,350,1264.65,801.45,83.25,2626.65,1103.55,8111.75,247.6,549,2914.8,107.1,574.6,743.6,415.7,1385.4,600.2,207.45,829.35,844.65,468.95,691.55,321.8,4221.35,17418.7,313,875.9
30-Oct-15,2550.45,160.2,349.05,20457.5,871.1,720.55,277,911.9,388.95,1135.45,399.75,687.65,334.65,1256.85,800.65,84.05,2581.4,1099.6,8065.8,246.6,539.15,2886.1,99.95,572.85,758.65,408.65,1379.6,592.5,206.95,830.65,835.95,475.4,690.45,319.9,4279.9,17742.45,308.45,871.7
02-Nov-15,2432.65,161.85,350.15,20521.75,871.8,721.95,279.55,913.65,387.35,1131.2,397.35,686.5,337.2,1221.05,802.75,80.95,2545.85,1083.1,8050.8,238.9,556.05,2927.7,96.95,575.15,772,412.9,1398.4,591.1,210,830.1,846.6,478.25,680.25,325,4296.3,17975.45,310.55,876.3
03-Nov-15,2424.55,161.95,347.65,20700.1,876.7,725.4,279.45,911.85,385.5,1145.5,401.3,683.1,334.85,1221.4,804.45,82.35,2582.75,1084.9,8060.7,235.7,556.75,2925.5,98.4,574.25,779.3,414.9,1425.9,582.4,209.7,814.2,840.45,474.65,675.4,325.85,4335.15,18010.85,307.15,876.1
04-Nov-15,2449.05,163.45,346.4,20264.15,886,714.85,273.35,913.7,379.65,1136.8,410.1,672.85,335.7,1220.15,801,81.85,2621.05,1081.7,8040.2,235.4,542.9,2891.8,98.7,573.05,783.75,415.15,1405.7,578.9,209.05,802.2,819.85,472.5,670.7,330.45,4322.9,17768.15,300.7,881.6
05-Nov-15,2414.3,159.4,336.55,19892.6,889,706.7,270.05,907.45,375.2,1122.9,408.95,650.6,337.15,1205.85,802.65,81.05,2638.7,1079.85,7955.45,225.4,534.95,2834.9,94.05,570.85,762,406.05,1388.75,568.2,208.15,805.85,819,463.8,658.05,337.1,4249.4,17678,294.8,877.5
06-Nov-15,2429.45,167.05,339.2,19365.25,896.1,704.85,267.1,920.95,379.05,1138.3,411.75,656.5,337.7,1205.4,799.05,80.9,2639.85,1080.9,7954.3,220.25,533.45,2793.35,92.2,569.95,758.45,398.45,1384.05,570.1,209.85,801.2,814.1,465.15,658.15,342.2,3630.65,16693.35,288.15,885.45
09-Nov-15,2409.1,171.45,335.25,19317.9,902.9,699.85,263.15,923.4,380.7,1134.6,413.2,660.1,343.05,1190.75,802.6,79.95,2614.1,1064.8,7915.2,222.25,532.4,2755.4,93.65,560.25,761.95,390.9,1367.7,552.1,205,816.4,856.65,464.95,647.6,339.6,3501.15,15952.5,283.55,882.5
10-Nov-15,2457.45,172.95,331.65,19102.7,876.85,698.15,262.8,893.75,380.6,1103.85,399,646.85,336.75,1171.35,803.55,79.25,2663.7,1054.6,7783.35,218.05,524.95,2702.8,90.05,556.05,739.65,387.2,1322.1,531.2,196.7,797.8,831.3,468.35,641.9,326.05,3330.7,15841.6,281.1,851.3
11-Nov-15,2453.3,173.75,331.9,19148.5,889.45,716.75,263.75,896.95,386.2,1107.6,408.1,655.55,334.25,1177.4,807.95,80.3,2657.3,1054.4,7825,220.45,525.55,2714.7,91,556.5,756.3,391.65,1330.5,535,198.2,804.45,837.9,480.35,643.3,328.25,3360.05,16045.85,282.35,852.35
13-Nov-15,2380.45,174.2,333.9,18986.8,906.05,643.5,261.75,892.25,376.6,1100.8,407.8,669.6,329.8,1178.75,796.7,77.4,2615.4,1052.05,7762.25,222.65,520.05,2680.7,87.25,551.5,738.1,377.35,1326.7,534.7,192.65,800.4,829.15,484.95,617.9,337.7,3389.6,15624.25,282,843.4
16-Nov-15,2372.6,176.45,335.75,19157.6,898.65,629.45,267.25,912.4,368.65,1080.2,402.3,679.1,338.3,1178.4,784.1,79.05,2611.7,1060.95,7806.6,230.6,515.95,2735.45,89.55,553.5,750.95,379.1,1324.45,544.2,194.15,800.95,820.25,481.45,625.8,330.75,3509.2,15262.15,294.65,838.6
17-Nov-15,2365.3,173.25,334.5,19398.9,876.25,620.95,267.85,906.25,385,1061.5,399.85,677.15,349.1,1200.75,798.3,80.85,2597.95,1060.8,7837.55,234.55,523.5,2739.3,92.05,555.85,745.65,379.9,1325.5,541.5,199,807.65,830.95,475.6,635.75,332.35,3441.3,15493.9,306.1,856.75
18-Nov-15,2342.9,168.35,333.95,19135.5,884,603.8,260.45,901.05,388.55,1020,403.7,672.8,347.85,1178.7,793.5,76.55,2574.85,1048.6,7731.8,225.85,516.7,2734.95,89.15,554.35,723.05,379.1,1334.3,534.6,197.45,821.75,815.75,463.55,629.75,335.05,3366.95,15883.85,308.9,845.65
19-Nov-15,2428.25,168.1,339.55,19200,907.4,615.35,266.4,914.15,393.4,1047.8,407.1,682.1,352.05,1214.2,794.6,78.4,2589.7,1068.9,7842.75,228.75,534.4,2754.2,91.65,556.75,733.4,391.4,1332.85,541.5,198.05,823.7,816.95,463.05,635.65,333.7,3281.1,16166.7,317.9,873.95
20-Nov-15,2476.65,171.9,341.35,19049.7,916.1,654.35,264.95,921.85,385,1052.4,411.5,682.3,344.45,1205.75,798.15,77.2,2562.85,1070.85,7856.55,230,534.9,2776.45,93.15,569.7,731.2,396.3,1339.75,539.4,201.95,829.2,831.85,459.85,646.85,333.3,3353.1,16416.9,349.55,866.55
23-Nov-15,2522.75,169.35,339,19014.05,905.7,679.2,265.95,919.7,380.75,1053.7,411.8,684.1,337.25,1191.15,791.2,74.25,2636.65,1066.05,7849.25,224.45,539,2800.1,90.45,570.1,740.65,407.25,1343.6,553,200.7,850.3,847.45,462.7,641.45,332.2,3409.25,16756.3,361.9,863.75
24-Nov-15,2476.8,168.2,341.55,18435.75,907.4,692.5,263.35,919.55,377,1041.15,418.4,677.6,335.9,1218.95,811.95,73.6,2645.35,1064.35,7831.6,224.35,537.55,2778.45,90.2,563.85,744.15,401.6,1341.5,540.5,202.6,856.6,835.25,463.85,637.3,332.4,3387.7,16650.15,355.8,866.2
26-Nov-15,2448.15,170.05,342.15,18447.05,904.95,680.75,264,915.55,401.05,1052.4,421.05,685.2,342.8,1222.65,812.45,75.1,2688.7,1063.95,7883.8,227.9,529.6,2803,90.25,569.5,749.8,409,1355.95,536,203.2,861.85,824.1,465.3,634.55,335.8,3100.75,16485.55,367.8,862.9
27-Nov-15,2447.85,179.6,342.2,18863.1,901.35,687.45,270.05,923.35,398.65,1066.35,419.45,698.75,344.35,1230.6,816.2,77.65,2704.45,1079.4,7942.7,231.25,534.3,2830.95,91.9,569.95,762.7,412.4,1353.2,536.5,202.6,859.1,817,471,643.65,336.5,3099.3,16596.4,368.35,872.55
30-Nov-15,2479.25,179.9,334.35,18650.95,901.75,686.7,274.75,935.25,384.6,1087.9,421.05,692.35,342.55,1211.2,808.45,77.05,2699.15,1077.75,7935.25,229.6,533.45,2801.05,89.95,573.3,768.2,408.15,1344.25,535.4,198.9,838.5,809.75,469.15,643.65,330.55,3107.8,16728.9,365.1,870.95
01-Dec-15,2464.65,177.55,322.75,18692.05,932.7,718.3,273.9,942.65,390.95,1079,433.35,688.6,346.25,1224.7,833.4,79.55,2678.4,1083,7954.9,237.55,542.15,2864.15,94.15,581.95,760.2,414.45,1357.9,526.5,200.8,844.6,826.6,461.6,648.55,341.55,3210.9,16237.45,358.8,877.7
02-Dec-15,2500.6,173.8,322.9,18593.8,932.15,719.05,270.4,942.6,400.95,1060.7,431.45,680.45,349.4,1211.75,829.9,80.45,2676.45,1077.8,7931.35,243.85,540,2848.6,94.25,577.75,750.65,413.7,1359.85,522.8,200.15,848.55,824.1,459.5,658.4,338.35,3251.65,16360.65,360.45,859.65
03-Dec-15,2480.2,171.25,319.55,18493.65,919.95,714.2,265.8,946.7,391.3,1057.75,430.55,674.8,343.35,1200.2,816.6,79.2,2617.8,1076.75,7864.15,240.15,542.6,2859.35,92.1,572.55,752.05,409.6,1350.1,517.7,197.7,842.4,820.75,462.5,651.2,334.8,3223.65,16692.3,357.85,851.15
04-Dec-15,2472.55,166.9,321.3,18376.35,906.5,708.15,261.45,942.95,396.3,1049.05,428.3,664.65,335.95,1171.6,814.95,79.05,2617.8,1058.9,7781.9,240.25,536.35,2867.1,91.5,569.3,740,395.65,1334.85,511.1,195.05,834.7,806.9,460.5,645.8,335.25,3195.5,16428.95,356.05,836
07-Dec-15,2449.75,165.7,320.1,18496.05,910.75,694.4,263.05,952.75,403.75,1046.25,428.7,671.6,313.55,1184.6,833.5,79.25,2623.05,1061.95,7765.4,243.55,544.65,2864.65,91.25,576.05,734.9,400.1,1353.45,510.2,195.9,871.45,801.6,462.3,645.2,327.55,3179.9,16230.85,357.8,842.3
08-Dec-15,2462.65,161.7,317.85,18509.3,912,677.65,261.45,944.2,402.9,1044.4,422.6,674,314.75,1171.55,825.75,76,2601.9,1049.25,7701.7,234.75,530.7,2861.1,87.15,566.7,725.75,400.8,1339.2,502.1,194.65,860.75,797.9,458.8,642.6,318,3063.2,16307.1,339.6,858.05
